tweet,binaereKlassifikation,granulareKlassifikation,Wörter in Tweet,Wörter pro Tweet,Tweets ohne Satzzeichen,Wortlänge,Durchschnittliche Wortlänge,Verlinkungen,Verlinkung pro Tweet,Hashtags,Hashtags pro Tweet,utf Codes,utf Codes pro Tweet,Emojis,Emojis pro Tweet
"@Torsten62128502 @Lil_Lizzy_Luna @SteinbachErika @StBrandner Linke Realitätsverweigerer haben damit regelmäßig ein Problem. Solange es nur die vermeintlich \""""Richtigen\""erwischt, ist alles tolerierbar, im Namen der \""""Demokratie\"""". |LBR| Mich widert das unsagbar an.",OFFENSE,ABUSE,"['linke', 'realitätsverweigerer', 'haben', 'damit', 'regelmäßig', 'ein', 'problem.', 'solange', 'es', 'nur', 'die', 'vermeintlich', 'richtigen\\""erwischt,', 'ist', 'alles', 'tolerierbar,', 'im', 'namen', 'der', 'demokratie', 'mich', 'widert', 'das', 'unsagbar', 'an.']",25,"['Linke', 'Realitätsverweigerer', 'haben', 'damit', 'regelmäßig', 'ein', 'Problem', 'Solange', 'es', 'nur', 'die', 'vermeintlich', 'Richtigenerwischt', 'ist', 'alles', 'tolerierbar', 'im', 'Namen', 'der', 'Demokratie', 'Mich', 'widert', 'das', 'unsagbar', 'an']","[5, 20, 5, 5, 10, 3, 7, 7, 2, 3, 3, 12, 17, 3, 5, 11, 2, 5, 3, 10, 4, 6, 3, 8, 2]",6.44,"['@Torsten62128502', '@Lil_Lizzy_Luna', '@SteinbachErika', '@StBrandner']",4,[],0,[],0,[],0
"@frazionetoskana @Futureworldxxl @NordischbyNatur @assassina36 @Anke52936620 @Lanyihunter1 @m_aus_s @karina140911 @bergifrau00 Ressourcen vernichtende Elektromobilität, ein Verkehrsminister, der die stinkenden und die Autobahn verstopfenden Lkw's nicht auf die Schiene zwingt, Gülle, die uns mit ihrem Feinstaub zu Hunderttausenden dahinrafft (lach), dagegen die saubersten u. verbrauchärmsten Autos ever.",OTHER,OTHER,"['ressourcen', 'vernichtende', 'elektromobilität,', 'ein', 'verkehrsminister,', 'der', 'die', 'stinkenden', 'und', 'die', 'autobahn', 'verstopfenden', ""lkw's"", 'nicht', 'auf', 'die', 'schiene', 'zwingt,', 'gülle,', 'die', 'uns', 'mit', 'ihrem', 'feinstaub', 'zu', 'hunderttausenden', 'dahinrafft', '(lach),', 'dagegen', 'die', 'saubersten', 'u.', 'verbrauchärmsten', 'autos', 'ever.']",35,"['Ressourcen', 'vernichtende', 'Elektromobilität', 'ein', 'Verkehrsminister', 'der', 'die', 'stinkenden', 'und', 'die', 'Autobahn', 'verstopfenden', 'Lkws', 'nicht', 'auf', 'die', 'Schiene', 'zwingt', 'Gülle', 'die', 'uns', 'mit', 'ihrem', 'Feinstaub', 'zu', 'Hunderttausenden', 'dahinrafft', 'lach', 'dagegen', 'die', 'saubersten', 'u', 'verbrauchärmsten', 'Autos', 'ever']","[10, 12, 16, 3, 16, 3, 3, 10, 3, 3, 8, 13, 4, 5, 3, 3, 7, 6, 5, 3, 3, 3, 5, 9, 2, 16, 10, 4, 7, 3, 10, 1, 16, 5, 4]",6.69,"['@frazionetoskana', '@Futureworldxxl', '@NordischbyNatur', '@assassina36', '@Anke52936620', '@Lanyihunter1', '@m_aus_s', '@karina140911', '@bergifrau00']",9,[],0,[],0,[],0
"@Lil_Lizzy_Luna @SteinbachErika @StBrandner Ungefähr so wie das Video von \""""Antifa-Zeckenbiss\"""", als das Narrativ von \""""Hetzjagden\""in Chemnitz entstand. Der durchgeknallte Regierungssprecher unserer Gottkanzlerin sprach da auch von \""""unumstößlichen und eindeutigen Beweisen\"""". |LBR| Heute wissen wir, dass es keine Hetzjagden gab.",OFFENSE,INSULT,"['ungefähr', 'so', 'wie', 'das', 'video', 'von', 'antifa-zeckenbiss', 'als', 'das', 'narrativ', 'von', 'hetzjagden\\""in', 'chemnitz', 'entstand.', 'der', 'durchgeknallte', 'regierungssprecher', 'unserer', 'gottkanzlerin', 'sprach', 'da', 'auch', 'von', 'unumstößlichen', 'und', 'eindeutigen', 'beweisen\\"""".', 'heute', 'wissen', 'wir,', 'dass', 'es', 'keine', 'hetzjagden', 'gab.']",35,"['Ungefähr', 'so', 'wie', 'das', 'Video', 'von', 'AntifaZeckenbiss', 'als', 'das', 'Narrativ', 'von', 'Hetzjagdenin', 'Chemnitz', 'entstand', 'Der', 'durchgeknallte', 'Regierungssprecher', 'unserer', 'Gottkanzlerin', 'sprach', 'da', 'auch', 'von', 'unumstößlichen', 'und', 'eindeutigen', 'Beweisen', 'Heute', 'wissen', 'wir', 'dass', 'es', 'keine', 'Hetzjagden', 'gab']","[8, 2, 3, 3, 5, 3, 16, 3, 3, 8, 3, 12, 8, 8, 3, 14, 18, 7, 13, 6, 2, 4, 3, 14, 3, 11, 8, 5, 6, 3, 4, 2, 5, 10, 3]",6.54,"['@Lil_Lizzy_Luna', '@SteinbachErika', '@StBrandner']",3,[],0,[],0,[],0
"@Lil_Lizzy_Luna @SteinbachErika @StBrandner Aha. |LBR| Wer keine Quelle für seine Behauptung angibt, ist ein Lügner. |LBR| Dass wir bei dieser Behauptung nicht unbedingt vom Gegenteil ausgehen müssen, dazu sollte der gesunde Menschenverstand und keine Wiki-Quelle ausreichen.",OTHER,OTHER,"['aha.', 'wer', 'keine', 'quelle', 'für', 'seine', 'behauptung', 'angibt,', 'ist', 'ein', 'lügner.', 'dass', 'wir', 'bei', 'dieser', 'behauptung', 'nicht', 'unbedingt', 'vom', 'gegenteil', 'ausgehen', 'müssen,', 'dazu', 'sollte', 'der', 'gesunde', 'menschenverstand', 'und', 'keine', 'wiki-quelle', 'ausreichen.']",31,"['Aha', 'Wer', 'keine', 'Quelle', 'für', 'seine', 'Behauptung', 'angibt', 'ist', 'ein', 'Lügner', 'Dass', 'wir', 'bei', 'dieser', 'Behauptung', 'nicht', 'unbedingt', 'vom', 'Gegenteil', 'ausgehen', 'müssen', 'dazu', 'sollte', 'der', 'gesunde', 'Menschenverstand', 'und', 'keine', 'WikiQuelle', 'ausreichen']","[3, 3, 5, 6, 3, 5, 10, 6, 3, 3, 6, 4, 3, 3, 6, 10, 5, 9, 3, 9, 8, 6, 4, 6, 3, 7, 16, 3, 5, 10, 10]",5.9,"['@Lil_Lizzy_Luna', '@SteinbachErika', '@StBrandner']",3,[],0,[],0,[],0
"@HaltenStill @NordischbyNatur Meine Fresse! |LBR| Das sind ja visuelle Offenbarungseide oder ein Ratgeber für \""""Ich kann nix, aber wirklich gar nix und lache euch trotzdem alle aus!\""",OFFENSE,INSULT,"['meine', 'fresse!', 'das', 'sind', 'ja', 'visuelle', 'offenbarungseide', 'oder', 'ein', 'ratgeber', 'für', 'ich', 'kann', 'nix,', 'aber', 'wirklich', 'gar', 'nix', 'und', 'lache', 'euch', 'trotzdem', 'alle', 'aus!\\""']",24,"['Meine', 'Fresse', 'Das', 'sind', 'ja', 'visuelle', 'Offenbarungseide', 'oder', 'ein', 'Ratgeber', 'für', 'Ich', 'kann', 'nix', 'aber', 'wirklich', 'gar', 'nix', 'und', 'lache', 'euch', 'trotzdem', 'alle', 'aus']","[5, 6, 3, 4, 2, 8, 16, 4, 3, 8, 3, 3, 4, 3, 4, 8, 3, 3, 3, 5, 4, 8, 4, 3]",4.88,"['@HaltenStill', '@NordischbyNatur']",2,[],0,[],0,[],0
"@GOR_KS @Connybub Ich bin aber auch ein Dummerchen. |LBR| Hätt' ich aber auch selber drauf kommen können! |LBR| Obwohl, wofür brauchen die Passagierlisten?",OTHER,OTHER,"['ich', 'bin', 'aber', 'auch', 'ein', 'dummerchen.', ""hätt'"", 'ich', 'aber', 'auch', 'selber', 'drauf', 'kommen', 'können!', 'obwohl,', 'wofür', 'brauchen', 'die', 'passagierlisten?']",19,"['Ich', 'bin', 'aber', 'auch', 'ein', 'Dummerchen', 'Hätt', 'ich', 'aber', 'auch', 'selber', 'drauf', 'kommen', 'können', 'Obwohl', 'wofür', 'brauchen', 'die', 'Passagierlisten']","[3, 3, 4, 4, 3, 10, 4, 3, 4, 4, 6, 5, 6, 6, 6, 5, 8, 3, 15]",5.37,"['@GOR_KS', '@Connybub']",2,[],0,[],0,[],0
@CapAlpha @Feindpresse @Twitter @Mica4711 Auch solche Accounts gehen irgendwann den Weg alles Irdischen...,OTHER,OTHER,"['auch', 'solche', 'accounts', 'gehen', 'irgendwann', 'den', 'weg', 'alles', 'irdischen...']",9,"['Auch', 'solche', 'Accounts', 'gehen', 'irgendwann', 'den', 'Weg', 'alles', 'Irdischen']","[4, 6, 8, 5, 10, 3, 3, 5, 9]",5.89,"['@CapAlpha', '@Feindpresse', '@Twitter', '@Mica4711']",4,[],0,[],0,[],0
"@StinglThomas Da steht sowohl \""""Flüchtlinge\""als auch \""""Migranten\"""". |LBR| Das wird mittlerweile alles in einen Topf geschmissen. |LBR| Obwohl es auch völlig egal ist, ob wir abgelehnte Asylforderer oder eben illegale Migranten nicht wieder loswerden.",OFFENSE,ABUSE,"['da', 'steht', 'sowohl', 'flüchtlinge\\""als', 'auch', 'migranten', 'das', 'wird', 'mittlerweile', 'alles', 'in', 'einen', 'topf', 'geschmissen.', 'obwohl', 'es', 'auch', 'völlig', 'egal', 'ist,', 'ob', 'wir', 'abgelehnte', 'asylforderer', 'oder', 'eben', 'illegale', 'migranten', 'nicht', 'wieder', 'loswerden.']",31,"['Da', 'steht', 'sowohl', 'Flüchtlingeals', 'auch', 'Migranten', 'Das', 'wird', 'mittlerweile', 'alles', 'in', 'einen', 'Topf', 'geschmissen', 'Obwohl', 'es', 'auch', 'völlig', 'egal', 'ist', 'ob', 'wir', 'abgelehnte', 'Asylforderer', 'oder', 'eben', 'illegale', 'Migranten', 'nicht', 'wieder', 'loswerden']","[2, 5, 6, 14, 4, 9, 3, 4, 12, 5, 2, 5, 4, 11, 6, 2, 4, 6, 4, 3, 2, 3, 10, 12, 4, 4, 8, 9, 5, 6, 9]",5.9,['@StinglThomas'],1,[],0,[],0,[],0
"@afgveteran @ThomasReichelHB So ein Arschloch! |LBR| Ich kann mir leider keine Personenschützer leisten. |LBR| Und was diese geistigen Brandstifter auslösen, dazu könnte man ja mal Herrn Magnitz befragen.",OFFENSE,INSULT,"['so', 'ein', 'arschloch!', 'ich', 'kann', 'mir', 'leider', 'keine', 'personenschützer', 'leisten.', 'und', 'was', 'diese', 'geistigen', 'brandstifter', 'auslösen,', 'dazu', 'könnte', 'man', 'ja', 'mal', 'herrn', 'magnitz', 'befragen.']",24,"['So', 'ein', 'Arschloch', 'Ich', 'kann', 'mir', 'leider', 'keine', 'Personenschützer', 'leisten', 'Und', 'was', 'diese', 'geistigen', 'Brandstifter', 'auslösen', 'dazu', 'könnte', 'man', 'ja', 'mal', 'Herrn', 'Magnitz', 'befragen']","[2, 3, 9, 3, 4, 3, 6, 5, 16, 7, 3, 3, 5, 9, 12, 8, 4, 6, 3, 2, 3, 5, 7, 8]",5.67,"['@afgveteran', '@ThomasReichelHB']",2,[],0,[],0,[],0
"@2018Wahrheit @Twitter @Mica4711 Das reicht doch wohl schon, dass dieser Mensch für die Kahane-Stiftung denunziert, den Blockwart will nicht mal Twitter!",OFFENSE,INSULT,"['das', 'reicht', 'doch', 'wohl', 'schon,', 'dass', 'dieser', 'mensch', 'für', 'die', 'kahane-stiftung', 'denunziert,', 'den', 'blockwart', 'will', 'nicht', 'mal', 'twitter!']",18,"['Das', 'reicht', 'doch', 'wohl', 'schon', 'dass', 'dieser', 'Mensch', 'für', 'die', 'KahaneStiftung', 'denunziert', 'den', 'Blockwart', 'will', 'nicht', 'mal', 'Twitter']","[3, 6, 4, 4, 5, 4, 6, 6, 3, 3, 14, 10, 3, 9, 4, 5, 3, 7]",5.5,"['@2018Wahrheit', '@Twitter', '@Mica4711']",3,[],0,[],0,[],0
"Gedanken zum Sonntag |LBR| Hotte Seehofer ist seit gestern Ehrenspielführer der CSU (quasi ein Franz-Joseph Strauß für Arme). |LBR| Voraussetzung dafür war, dass er den Vorsitz abgibt. |LBR| Wenn Andrea Nahles jetzt den SPD-Vorsitz an ihre Nachfolgerin Kevin Kühnert übergibt... <U+0001F914> |LBR| Nee, oder?",OFFENSE,INSULT,"['gedanken', 'zum', 'sonntag', 'hotte', 'seehofer', 'ist', 'seit', 'gestern', 'ehrenspielführer', 'der', 'csu', '(quasi', 'ein', 'franz-joseph', 'strauß', 'für', 'arme).', 'voraussetzung', 'dafür', 'war,', 'dass', 'er', 'den', 'vorsitz', 'abgibt.', 'wenn', 'andrea', 'nahles', 'jetzt', 'den', 'spd-vorsitz', 'an', 'ihre', 'nachfolgerin', 'kevin', 'kühnert', 'übergibt...', '|lbr|', 'nee,', 'oder?']",40,"['Gedanken', 'zum', 'Sonntag', 'Hotte', 'Seehofer', 'ist', 'seit', 'gestern', 'Ehrenspielführer', 'der', 'CSU', 'quasi', 'ein', 'FranzJoseph', 'Strauß', 'für', 'Arme', 'Voraussetzung', 'dafür', 'war', 'dass', 'er', 'den', 'Vorsitz', 'abgibt', 'Wenn', 'Andrea', 'Nahles', 'jetzt', 'den', 'SPDVorsitz', 'an', 'ihre', 'Nachfolgerin', 'Kevin', 'Kühnert', 'übergibt', 'LBR', 'Nee', 'oder']","[8, 3, 7, 5, 8, 3, 4, 7, 16, 3, 3, 5, 3, 11, 6, 3, 4, 13, 5, 3, 4, 2, 3, 7, 6, 4, 6, 6, 5, 3, 10, 2, 4, 12, 5, 7, 8, 3, 3, 4]",5.6,[],0,[],0,['<U+0001F914>'],1,[],0
@Michael21724016 Auch darüber wird ntv noch aufklären.,OTHER,OTHER,"['auch', 'darüber', 'wird', 'ntv', 'noch', 'aufklären.']",6,"['Auch', 'darüber', 'wird', 'ntv', 'noch', 'aufklären']","[4, 7, 4, 3, 4, 9]",5.17,['@Michael21724016'],1,[],0,[],0,[],0
"@bernd471 @cassandralipsia @jouwatch Schade, dass sich Helmut Schmidt nicht mehr von diesem geltungssüchtigen Lackaffen distanzieren kann.",OFFENSE,INSULT,"['schade,', 'dass', 'sich', 'helmut', 'schmidt', 'nicht', 'mehr', 'von', 'diesem', 'geltungssüchtigen', 'lackaffen', 'distanzieren', 'kann.']",13,"['Schade', 'dass', 'sich', 'Helmut', 'Schmidt', 'nicht', 'mehr', 'von', 'diesem', 'geltungssüchtigen', 'Lackaffen', 'distanzieren', 'kann']","[6, 4, 4, 6, 7, 5, 4, 3, 6, 17, 9, 12, 4]",6.69,"['@bernd471', '@cassandralipsia', '@jouwatch']",3,[],0,[],0,[],0
"@Yuma_lein Jalla ist dabei (arabisch), |LBR| Klaus, den kennt jeder |LBR| und das letzte heißt bestimmt |LBR| Lederblümchenmandarine. |LBR| Ich bin gut, wa? <U+0001F923><U+0001F923><U+0001F923>",OTHER,OTHER,"['jalla', 'ist', 'dabei', '(arabisch),', 'klaus,', 'den', 'kennt', 'jeder', 'und', 'das', 'letzte', 'heißt', 'bestimmt', 'lederblümchenmandarine.', 'ich', 'bin', 'gut,', 'wa?']",18,"['Jalla', 'ist', 'dabei', 'arabisch', 'Klaus', 'den', 'kennt', 'jeder', 'und', 'das', 'letzte', 'heißt', 'bestimmt', 'Lederblümchenmandarine', 'Ich', 'bin', 'gut', 'wa']","[5, 3, 5, 8, 5, 3, 5, 5, 3, 3, 6, 5, 8, 22, 3, 3, 3, 2]",5.39,['@Yuma_lein'],1,[],0,"['<U+0001F923>', '<U+0001F923>', '<U+0001F923>']",3,[],0
"@koeterrasse @BuschFrank @ibikus31 Dass ein Irrer an der Spitze des Ärzteverbands steht, beunruhigt mich mindestens genauso wie dessen genauso irre Aussagen. |LBR| Dieses Land dreht komplett durch! |LBR| Dass Zuwanderer massenweise Infektionskrankheiten der dritten Welt wie TBC einschleppen, unterschlägt Montgomery einfach.",OFFENSE,ABUSE,"['dass', 'ein', 'irrer', 'an', 'der', 'spitze', 'des', 'ärzteverbands', 'steht,', 'beunruhigt', 'mich', 'mindestens', 'genauso', 'wie', 'dessen', 'genauso', 'irre', 'aussagen.', 'dieses', 'land', 'dreht', 'komplett', 'durch!', 'dass', 'zuwanderer', 'massenweise', 'infektionskrankheiten', 'der', 'dritten', 'welt', 'wie', 'tbc', 'einschleppen,', 'unterschlägt', 'montgomery', 'einfach.']",36,"['Dass', 'ein', 'Irrer', 'an', 'der', 'Spitze', 'des', 'Ärzteverbands', 'steht', 'beunruhigt', 'mich', 'mindestens', 'genauso', 'wie', 'dessen', 'genauso', 'irre', 'Aussagen', 'Dieses', 'Land', 'dreht', 'komplett', 'durch', 'Dass', 'Zuwanderer', 'massenweise', 'Infektionskrankheiten', 'der', 'dritten', 'Welt', 'wie', 'TBC', 'einschleppen', 'unterschlägt', 'Montgomery', 'einfach']","[4, 3, 5, 2, 3, 6, 3, 13, 5, 10, 4, 10, 7, 3, 6, 7, 4, 8, 6, 4, 5, 8, 5, 4, 10, 11, 21, 3, 7, 4, 3, 3, 12, 12, 10, 7]",6.61,"['@koeterrasse', '@BuschFrank', '@ibikus31']",3,[],0,[],0,[],0
"@Amygdala712 @cyclinginside @frazionetoskana @Futureworldxxl @NordischbyNatur @Anke52936620 @Lanyihunter1 @MadameSchwarzi @assassina36 @m_aus_s Ich gebe meine Lieblingsaccounts in der Suchlupe ein, so finde ich sie immer schnell wieder. |LBR| Ich weiß allerdings nicht, wieviele da abgespeichert werden können.",OFFENSE,INSULT,"['ich', 'gebe', 'meine', 'lieblingsaccounts', 'in', 'der', 'suchlupe', 'ein,', 'so', 'finde', 'ich', 'sie', 'immer', 'schnell', 'wieder.', 'ich', 'weiß', 'allerdings', 'nicht,', 'wieviele', 'da', 'abgespeichert', 'werden', 'können.']",24,"['Ich', 'gebe', 'meine', 'Lieblingsaccounts', 'in', 'der', 'Suchlupe', 'ein', 'so', 'finde', 'ich', 'sie', 'immer', 'schnell', 'wieder', 'Ich', 'weiß', 'allerdings', 'nicht', 'wieviele', 'da', 'abgespeichert', 'werden', 'können']","[3, 4, 5, 17, 2, 3, 8, 3, 2, 5, 3, 3, 5, 7, 6, 3, 4, 10, 5, 8, 2, 13, 6, 6]",5.54,"['@Amygdala712', '@cyclinginside', '@frazionetoskana', '@Futureworldxxl', '@NordischbyNatur', '@Anke52936620', '@Lanyihunter1', '@MadameSchwarzi', '@assassina36', '@m_aus_s']",10,[],0,[],0,[],0
"@Invictu53409591 @wolfssanguis Das ist nichts anderes als sein Kind zu DSDS zu schicken, nur eben ein krankes Kind, um den eigenen Misserfolg zu kompensieren.",OTHER,OTHER,"['das', 'ist', 'nichts', 'anderes', 'als', 'sein', 'kind', 'zu', 'dsds', 'zu', 'schicken,', 'nur', 'eben', 'ein', 'krankes', 'kind,', 'um', 'den', 'eigenen', 'misserfolg', 'zu', 'kompensieren.']",22,"['Das', 'ist', 'nichts', 'anderes', 'als', 'sein', 'Kind', 'zu', 'DSDS', 'zu', 'schicken', 'nur', 'eben', 'ein', 'krankes', 'Kind', 'um', 'den', 'eigenen', 'Misserfolg', 'zu', 'kompensieren']","[3, 3, 6, 7, 3, 4, 4, 2, 4, 2, 8, 3, 4, 3, 7, 4, 2, 3, 7, 10, 2, 12]",4.68,"['@Invictu53409591', '@wolfssanguis']",2,[],0,[],0,[],0
@Invictu53409591 Liest sich ein bisschen wie ein psychologisches Gutachten... |LBR| Und es klingt nicht nach Heilung.,OTHER,OTHER,"['liest', 'sich', 'ein', 'bisschen', 'wie', 'ein', 'psychologisches', 'gutachten...', 'und', 'es', 'klingt', 'nicht', 'nach', 'heilung.']",14,"['Liest', 'sich', 'ein', 'bisschen', 'wie', 'ein', 'psychologisches', 'Gutachten', 'Und', 'es', 'klingt', 'nicht', 'nach', 'Heilung']","[5, 4, 3, 8, 3, 3, 15, 9, 3, 2, 6, 5, 4, 7]",5.5,['@Invictu53409591'],1,[],0,[],0,[],0
@Jala_varietas Aber sowas von BDM... |LBR| Die Kahane reißt ihre #AmadeuAntonioStiftung ab.,OFFENSE,INSULT,"['aber', 'sowas', 'von', 'bdm...', 'die', 'kahane', 'reißt', 'ihre', 'amadeuantoniostiftung', 'ab.']",10,"['Aber', 'sowas', 'von', 'BDM', 'Die', 'Kahane', 'reißt', 'ihre', 'AmadeuAntonioStiftung', 'ab']","[4, 5, 3, 3, 3, 6, 5, 4, 21, 2]",5.6,['@Jala_varietas'],1,['#AmadeuAntonioStiftung'],1,[],0,[],0
"@Zentralrat1 @Shiwa_Waltraud Früher gab's was mit dem Rohrstock, heute gibt's Hirnwäsche. |LBR| Selbst den Kleinsten wird schon eingeimpft, dass Diversität, Umvolkung und Klimahysterie ganz tolle Erfindungen des 21. Jahrhunderts sind. |LBR| Dumm und Dümmer sind die Lehrmeister an deutschen Schulen.",OFFENSE,ABUSE,"['früher', ""gab's"", 'was', 'mit', 'dem', 'rohrstock,', 'heute', ""gibt's"", 'hirnwäsche.', 'selbst', 'den', 'kleinsten', 'wird', 'schon', 'eingeimpft,', 'dass', 'diversität,', 'umvolkung', 'und', 'klimahysterie', 'ganz', 'tolle', 'erfindungen', 'des', '21.', 'jahrhunderts', 'sind.', 'dumm', 'und', 'dümmer', 'sind', 'die', 'lehrmeister', 'an', 'deutschen', 'schulen.']",36,"['Früher', 'gabs', 'was', 'mit', 'dem', 'Rohrstock', 'heute', 'gibts', 'Hirnwäsche', 'Selbst', 'den', 'Kleinsten', 'wird', 'schon', 'eingeimpft', 'dass', 'Diversität', 'Umvolkung', 'und', 'Klimahysterie', 'ganz', 'tolle', 'Erfindungen', 'des', '21', 'Jahrhunderts', 'sind', 'Dumm', 'und', 'Dümmer', 'sind', 'die', 'Lehrmeister', 'an', 'deutschen', 'Schulen']","[6, 4, 3, 3, 3, 9, 5, 5, 10, 6, 3, 9, 4, 5, 10, 4, 10, 9, 3, 13, 4, 5, 11, 3, 2, 12, 4, 4, 3, 6, 4, 3, 11, 2, 9, 7]",5.94,"['@Zentralrat1', '@Shiwa_Waltraud']",2,[],0,[],0,[],0
@EngelGert Der Mann sollte auf seine Zurechnungsfähigkeit hin untersucht werden. |LBR| #Totalschaden,OFFENSE,INSULT,"['der', 'mann', 'sollte', 'auf', 'seine', 'zurechnungsfähigkeit', 'hin', 'untersucht', 'werden.', '#totalschaden']",10,"['Der', 'Mann', 'sollte', 'auf', 'seine', 'Zurechnungsfähigkeit', 'hin', 'untersucht', 'werden', 'Totalschaden']","[3, 4, 6, 3, 5, 20, 3, 10, 6, 12]",7.2,['@EngelGert'],1,[],0,[],0,[],0
"@Louiecrit @Tinimaus1110 Die Kleine gehört in Behandlung, aber nicht als Galionsfigur hinter Rednerpulte.",OFFENSE,INSULT,"['die', 'kleine', 'gehört', 'in', 'behandlung,', 'aber', 'nicht', 'als', 'galionsfigur', 'hinter', 'rednerpulte.']",11,"['Die', 'Kleine', 'gehört', 'in', 'Behandlung', 'aber', 'nicht', 'als', 'Galionsfigur', 'hinter', 'Rednerpulte']","[3, 6, 6, 2, 10, 4, 5, 3, 12, 6, 11]",6.18,"['@Louiecrit', '@Tinimaus1110']",2,[],0,[],0,[],0
@Invictu53409591 @wolfssanguis Ihr müsst mal ihre Eltern googeln...,OTHER,OTHER,"['ihr', 'müsst', 'mal', 'ihre', 'eltern', 'googeln...']",6,"['Ihr', 'müsst', 'mal', 'ihre', 'Eltern', 'googeln']","[3, 5, 3, 4, 6, 7]",4.67,"['@Invictu53409591', '@wolfssanguis']",2,[],0,[],0,[],0
@BearSpirit888 Da haben sich die Klimaschützer ein richtig völkisches Ei ins Nest gelegt.,OTHER,OTHER,"['da', 'haben', 'sich', 'die', 'klimaschützer', 'ein', 'richtig', 'völkisches', 'ei', 'ins', 'nest', 'gelegt.']",12,"['Da', 'haben', 'sich', 'die', 'Klimaschützer', 'ein', 'richtig', 'völkisches', 'Ei', 'ins', 'Nest', 'gelegt']","[2, 5, 4, 3, 13, 3, 7, 10, 2, 3, 4, 6]",5.17,['@BearSpirit888'],1,[],0,[],0,[],0
"@loriotfehlt @NordischbyNatur @welt Man kann ihn mögen oder nicht, man kann ihn für einen Clown halten oder nicht, man kann ihm sogar vorwerfen, Versprechungen gemacht zu haben, die schwer umsetzbar sind, aber man muss ihn nicht karikieren, weil man ihn inhaltlich nicht angreifen kann. |LBR| Aber er ist ein Patriot!",OTHER,OTHER,"['man', 'kann', 'ihn', 'mögen', 'oder', 'nicht,', 'man', 'kann', 'ihn', 'für', 'einen', 'clown', 'halten', 'oder', 'nicht,', 'man', 'kann', 'ihm', 'sogar', 'vorwerfen,', 'versprechungen', 'gemacht', 'zu', 'haben,', 'die', 'schwer', 'umsetzbar', 'sind,', 'aber', 'man', 'muss', 'ihn', 'nicht', 'karikieren,', 'weil', 'man', 'ihn', 'inhaltlich', 'nicht', 'angreifen', 'kann.', 'aber', 'er', 'ist', 'ein', 'patriot!']",46,"['Man', 'kann', 'ihn', 'mögen', 'oder', 'nicht', 'man', 'kann', 'ihn', 'für', 'einen', 'Clown', 'halten', 'oder', 'nicht', 'man', 'kann', 'ihm', 'sogar', 'vorwerfen', 'Versprechungen', 'gemacht', 'zu', 'haben', 'die', 'schwer', 'umsetzbar', 'sind', 'aber', 'man', 'muss', 'ihn', 'nicht', 'karikieren', 'weil', 'man', 'ihn', 'inhaltlich', 'nicht', 'angreifen', 'kann', 'Aber', 'er', 'ist', 'ein', 'Patriot']","[3, 4, 3, 5, 4, 5, 3, 4, 3, 3, 5, 5, 6, 4, 5, 3, 4, 3, 5, 9, 14, 7, 2, 5, 3, 6, 9, 4, 4, 3, 4, 3, 5, 10, 4, 3, 3, 10, 5, 9, 4, 4, 2, 3, 3, 7]",4.83,"['@loriotfehlt', '@NordischbyNatur', '@welt']",3,[],0,[],0,[],0
"@merdeux_ Und dann noch diese völkischen Zöpfe! |LBR| Würde mich interessieren, was die #AmadeuAntonioStiftung dazu sagt.",OFFENSE,ABUSE,"['und', 'dann', 'noch', 'diese', 'völkischen', 'zöpfe!', 'würde', 'mich', 'interessieren,', 'was', 'die', 'amadeuantoniostiftung', 'dazu', 'sagt.']",14,"['Und', 'dann', 'noch', 'diese', 'völkischen', 'Zöpfe', 'Würde', 'mich', 'interessieren', 'was', 'die', 'AmadeuAntonioStiftung', 'dazu', 'sagt']","[3, 4, 4, 5, 10, 5, 5, 4, 13, 3, 3, 21, 4, 4]",6.29,['@merdeux_'],1,['#AmadeuAntonioStiftung'],1,[],0,[],0
"Ach ja, fast vergessen, die nette Umweltschützerin leidet unter |LBR| - Achtung - dem Asperger-Syndrom, Zwangsstörungen und last but not least an selektivem Mutismus(Quelle Wikipedia)! |LBR| Aber ansonsten geht's ihr gut...",OFFENSE,INSULT,"['ach', 'ja,', 'fast', 'vergessen,', 'die', 'nette', 'umweltschützerin', 'leidet', 'unter', '-', 'achtung', '-', 'dem', 'asperger-syndrom,', 'zwangsstörungen', 'und', 'last', 'but', 'not', 'least', 'an', 'selektivem', 'mutismus(quelle', 'wikipedia)!', 'aber', 'ansonsten', ""geht's"", 'ihr', 'gut...']",29,"['Ach', 'ja', 'fast', 'vergessen', 'die', 'nette', 'Umweltschützerin', 'leidet', 'unter', '', 'Achtung', '', 'dem', 'AspergerSyndrom', 'Zwangsstörungen', 'und', 'last', 'but', 'not', 'least', 'an', 'selektivem', 'MutismusQuelle', 'Wikipedia', 'Aber', 'ansonsten', 'gehts', 'ihr', 'gut']","[3, 2, 4, 9, 3, 5, 16, 6, 5, 0, 7, 0, 3, 15, 15, 3, 4, 3, 3, 5, 2, 10, 14, 9, 4, 9, 5, 3, 3]",5.86,[],0,[],0,[],0,[],0
